"symbol","interval","Smooth Data?","Main Length Period","Secondary Length Period","Deviation Coefficient","BB Source","BB Length","BB StdDev","BB Signal Smoothing","BB Std. threshold","From Day","From Month","From Year","To Day","To Month","To Year","Use Heikin Ashi Candles in Algo Calculations","length","pcntChange","Rating for entry","Rating for exit","TP % for Short entries","SL % for Short entries","entry_numbers","longEntry","shortEntry","risk","leverage","combinedValue_net_profit","combinedPct_net_profit","longValue_net_profit","longPct_net_profit","shortPct_net_profit","combinedValue_gross_profit","combinedPct_gross_profit","longValue_gross_profit","longPct_gross_profit","shortPct_gross_profit","combinedValue_gross_loss","combinedPct_gross_loss","longValue_gross_loss","longPct_gross_loss","shortPct_gross_loss","combinedValue_max_drawdown","combinedPct_max_drawdown","longValue_max_drawdown","longPct_max_drawdown","shortPct_max_drawdown","combinedValue_buy_and_hold_return","combinedPct_buy_and_hold_return","longValue_buy_and_hold_return","longPct_buy_and_hold_return","shortPct_buy_and_hold_return","combinedValue_sharpe_ratio","combinedPct_sharpe_ratio","longValue_sharpe_ratio","longPct_sharpe_ratio","shortPct_sharpe_ratio","combinedValue_profit_factor","combinedPct_profit_factor","longValue_profit_factor","longPct_profit_factor","shortPct_profit_factor","combinedValue_max_contracts_held","combinedPct_max_contracts_held","longValue_max_contracts_held","longPct_max_contracts_held","shortPct_max_contracts_held","combinedValue_open_pl","combinedPct_open_pl","longValue_open_pl","longPct_open_pl","shortPct_open_pl","combinedValue_commission_paid","combinedPct_commission_paid","longValue_commission_paid","longPct_commission_paid","shortPct_commission_paid","combinedValue_total_closed_trades","combinedPct_total_closed_trades","longValue_total_closed_trades","longPct_total_closed_trades","shortPct_total_closed_trades","combinedValue_total_open_trades","combinedPct_total_open_trades","longValue_total_open_trades","longPct_total_open_trades","shortPct_total_open_trades","combinedValue_number_winning_trades","combinedPct_number_winning_trades","longValue_number_winning_trades","longPct_number_winning_trades","shortPct_number_winning_trades","combinedValue_number_losing_trades","combinedPct_number_losing_trades","longValue_number_losing_trades","longPct_number_losing_trades","shortPct_number_losing_trades","combinedValue_percent_profitable","combinedPct_percent_profitable","longValue_percent_profitable","longPct_percent_profitable","shortPct_percent_profitable","combinedValue_avg_trade","combinedPct_avg_trade","longValue_avg_trade","longPct_avg_trade","shortPct_avg_trade","combinedValue_avg_winning_trade","combinedPct_avg_winning_trade","longValue_avg_winning_trade","longPct_avg_winning_trade","shortPct_avg_winning_trade","combinedValue_avg_losing_trade","combinedPct_avg_losing_trade","longValue_avg_losing_trade","longPct_avg_losing_trade","shortPct_avg_losing_trade","combinedValue_ratio_avg_win_avg_loss","combinedPct_ratio_avg_win_avg_loss","longValue_ratio_avg_win_avg_loss","longPct_ratio_avg_win_avg_loss","shortPct_ratio_avg_win_avg_loss","combinedValue_largest_winning_trade","combinedPct_largest_winning_trade","longValue_largest_winning_trade","longPct_largest_winning_trade","shortPct_largest_winning_trade","combinedValue_largest_losing_trade","combinedPct_largest_losing_trade","longValue_largest_losing_trade","longPct_largest_losing_trade","shortPct_largest_losing_trade","combinedValue_avg_num_bars_in_trades","combinedPct_avg_num_bars_in_trades","longValue_avg_num_bars_in_trades","longPct_avg_num_bars_in_trades","shortPct_avg_num_bars_in_trades","combinedValue_avg_num_bars_in_winning_trades","combinedPct_avg_num_bars_in_winning_trades","longValue_avg_num_bars_in_winning_trades","longPct_avg_num_bars_in_winning_trades","shortPct_avg_num_bars_in_winning_trades","combinedValue_avg_num_bars_in_losing_trades","combinedPct_avg_num_bars_in_losing_trades","longValue_avg_num_bars_in_losing_trades","longPct_avg_num_bars_in_losing_trades","shortPct_avg_num_bars_in_losing_trades","combinedValue_margin_calls","combinedPct_margin_calls","longValue_margin_calls","longPct_margin_calls","shortPct_margin_calls"
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.7","2.1","3","TRUE","TRUE","100","1","65653.06","6565.31","51464.89","5146.49","1418.82","105690.11","10569.01","64608.39","6460.84","4108.17","40037.04","4003.7","13143.50","1314.35","2689.35","3152.17","15.65","","","","12424.92","1242.49","","","","0.58","","","","","2.64","","4.916","","","116","","109","","","136411.66","204.66","","","","0","","0","","","309","","117","","","1","","1","","","128","","51","","","180","","66","","","41.42","","43.59","","","212.47","21.25","439.87","43.99","7.39","825.70","82.57","1266.83","126.68","53.35","222.43","22.24","199.14","19.91","23.59","3.712","","6.361","","","9017.78","59.17","9017.78","59.17","9.49","1372.49","7.73","956.47","7.73","7.58","46","","81","","","76","","143","","","25","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.7","3.6","3","TRUE","TRUE","100","1","55707.74","5570.77","47480.36","4748.04","822.74","98988.37","9898.84","59799.57","5979.96","3918.88","43280.63","4328.06","12319.21","1231.92","3096.14","2655.40","19.48","","","","12424.92","1242.49","","","","0.563","","","","","2.287","","4.854","","","100","","93","","","116057.63","204.66","","","","0","","0","","","297","","117","","","1","","1","","","132","","51","","","164","","66","","","44.44","","43.59","","","187.57","18.76","405.82","40.58","4.57","749.91","74.99","1172.54","117.25","48.38","263.91","26.39","186.65","18.67","31.59","2.842","","6.282","","","8191.62","59.17","8191.62","59.17","9.49","2057.29","7.73","935.13","7.73","7.58","50","","81","","","75","","143","","","30","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.7","3.7","3","TRUE","TRUE","100","1","58406.70","5840.67","49363.44","4936.34","904.33","102790.71","10279.07","62123.27","6212.33","4066.74","44384.01","4438.4","12759.83","1275.98","3162.42","2768.08","19.48","","","","12424.92","1242.49","","","","0.568","","","","","2.316","","4.869","","","105","","97","","","121581.33","204.66","","","","0","","0","","","296","","117","","","1","","1","","","132","","51","","","163","","66","","","44.59","","43.59","","","197.32","19.73","421.91","42.19","5.05","778.72","77.87","1218.10","121.81","50.21","272.29","27.23","193.33","19.33","32.6","2.86","","6.301","","","8539.21","59.17","8539.21","59.17","9.49","2155.21","7.73","960.82","7.73","7.58","50","","81","","","75","","143","","","30","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.7","4","3","TRUE","TRUE","100","1","60812.94","6081.29","51280.00","5128","953.29","106384.49","10638.45","64391.96","6439.2","4199.25","45571.55","4557.15","13111.96","1311.2","3245.96","3024.58","19.48","","","","12424.92","1242.49","","","","0.573","","","","","2.334","","4.911","","","109","","101","","","126505.93","204.66","","","","0","","0","","","294","","117","","","1","","1","","","133","","51","","","160","","66","","","45.24","","43.59","","","206.85","20.68","438.29","43.83","5.39","799.88","79.99","1262.59","126.26","51.21","284.82","28.48","198.67","19.87","34.53","2.808","","6.355","","","9031.79","59.17","9031.79","59.17","9.49","2760.26","7.73","973.00","7.73","7.58","50","","81","","","74","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.7","4.1","3","TRUE","TRUE","100","1","60812.94","6081.29","51280.00","5128","953.29","106384.49","10638.45","64391.96","6439.2","4199.25","45571.55","4557.15","13111.96","1311.2","3245.96","3024.58","19.48","","","","12424.92","1242.49","","","","0.573","","","","","2.334","","4.911","","","109","","101","","","126505.93","204.66","","","","0","","0","","","294","","117","","","1","","1","","","133","","51","","","160","","66","","","45.24","","43.59","","","206.85","20.68","438.29","43.83","5.39","799.88","79.99","1262.59","126.26","51.21","284.82","28.48","198.67","19.87","34.53","2.808","","6.355","","","9031.79","59.17","9031.79","59.17","9.49","2760.26","7.73","973.00","7.73","7.58","50","","81","","","74","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.6","4.8","3","TRUE","TRUE","100","1","53131.77","5313.18","47195.59","4719.56","593.62","98010.14","9801.01","59458.05","5945.81","3855.21","44878.37","4487.84","12262.47","1226.25","3261.59","3203.86","20.67","","","","12424.92","1242.49","","","","0.561","","","","","2.184","","4.849","","","97","","89","","","110785.66","204.66","","","","0","","0","","","296","","117","","","1","","1","","","134","","51","","","161","","66","","","45.27","","43.59","","","179.50","17.95","403.38","40.34","3.32","731.42","73.14","1165.84","116.58","46.45","278.75","27.87","185.79","18.58","34.33","2.624","","6.275","","","8183.66","59.17","8183.66","59.17","9.49","2626.09","7.73","927.91","7.73","7.58","50","","81","","","72","","143","","","32","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3","2.2","100","TRUE","TRUE","100","1","81471.98","8147.2","56785.54","5678.55","2468.64","132735.72","13273.57","71083.63","7108.36","6165.21","51263.74","5126.37","14298.09","1429.81","3696.57","2786.56","26.47","","","","12424.92","1242.49","","","","0.6","","","","","2.589","","4.972","","","144","","135","","","168786.52","204.66","","","","0","","0","","","400","","117","","","1","","1","","","193","","51","","","207","","66","","","48.25","","43.59","","","203.68","20.37","485.35","48.53","8.72","687.75","68.77","1393.80","139.38","43.42","247.65","24.77","216.64","21.66","26.22","2.777","","6.434","","","10376.52","59.17","10376.52","59.17","9.49","1415.79","10.23","1044.02","7.73","10.23","36","","81","","","50","","143","","","22","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3","3.3","100","TRUE","TRUE","100","1","54410.18","5441.02","41659.94","4165.99","1275.02","98011.28","9801.13","52520.65","5252.07","4549.06","43601.10","4360.11","10860.72","1086.07","3274.04","2216.55","30.28","","","","12424.92","1242.49","","","","0.562","","","","","2.248","","4.836","","","99","","90","","","113402.09","204.66","","","","0","","0","","","376","","117","","","1","","1","","","192","","51","","","184","","66","","","51.06","","43.59","","","144.71","14.47","356.07","35.61","4.92","510.48","51.05","1029.82","102.98","32.26","236.96","23.7","164.56","16.46","27.75","2.154","","6.258","","","7305.42","59.17","7305.42","59.17","9.49","1811.08","11.46","805.72","7.73","11.46","39","","81","","","51","","143","","","27","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3","3.2","100","TRUE","TRUE","100","1","57885.00","5788.5","44240.23","4424.02","1364.48","104037.68","10403.77","55760.75","5576.08","4827.69","46152.68","4615.27","11520.53","1152.05","3463.22","2355.56","30.28","","","","12424.92","1242.49","","","","0.567","","","","","2.254","","4.84","","","105","","96","","","120513.62","204.66","","","","0","","0","","","376","","117","","","1","","1","","","192","","51","","","184","","66","","","51.06","","43.59","","","153.95","15.39","378.12","37.81","5.27","541.86","54.19","1093.35","109.33","34.24","250.83","25.08","174.55","17.46","29.35","2.16","","6.264","","","7763.56","59.17","7763.56","59.17","9.49","1924.66","11.46","856.25","7.73","11.46","39","","81","","","51","","143","","","27","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3","4.1","100","TRUE","TRUE","100","1","57981.35","5798.13","45104.25","4510.43","1287.71","105216.59","10521.66","56653.19","5665.32","4856.34","47235.25","4723.52","11548.94","1154.89","3568.63","2790.73","29.16","","","","12424.92","1242.49","","","","0.569","","","","","2.228","","4.905","","","107","","96","","","120710.82","204.66","","","","0","","0","","","368","","117","","","1","","1","","","193","","51","","","175","","66","","","52.45","","43.59","","","157.56","15.76","385.51","38.55","5.13","545.16","54.52","1110.85","111.08","34.2","269.92","26.99","174.98","17.5","32.74","2.02","","6.348","","","8111.48","59.17","8111.48","59.17","9.49","2790.73","11.46","824.06","7.73","11.46","40","","81","","","51","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3","4","100","TRUE","TRUE","100","1","59498.08","5949.81","45677.91","4567.79","1382.02","106525.28","10652.53","57365.43","5736.54","4915.98","47027.19","4702.72","11687.52","1168.75","3533.97","2680.23","29.16","","","","12424.92","1242.49","","","","0.571","","","","","2.265","","4.908","","","108","","99","","","123814.91","204.66","","","","0","","0","","","368","","117","","","1","","1","","","193","","51","","","175","","66","","","52.45","","43.59","","","161.68","16.17","390.41","39.04","5.51","551.94","55.19","1124.81","112.48","34.62","268.73","26.87","177.08","17.71","32.42","2.054","","6.352","","","8213.70","59.17","8213.70","59.17","9.49","2447.59","11.46","837.12","7.73","11.46","40","","81","","","51","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3","2.3","100","TRUE","TRUE","100","1","75249.70","7524.97","53987.10","5398.71","2126.26","126028.54","12602.85","67587.03","6758.7","5844.15","50778.84","5077.88","13599.93","1359.99","3717.89","2544.44","26.47","","","","12424.92","1242.49","","","","0.593","","","","","2.482","","4.97","","","137","","124","","","156052.12","204.66","","","","0","","0","","","400","","117","","","1","","1","","","193","","51","","","207","","66","","","48.25","","43.59","","","188.12","18.81","461.43","46.14","7.51","653.00","65.3","1325.24","132.52","41.16","245.31","24.53","206.06","20.61","26.37","2.662","","6.431","","","9868.27","59.17","9868.27","59.17","9.49","2492.22","10.23","982.25","7.73","10.23","36","","81","","","50","","143","","","22","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.1","2.1","100","TRUE","TRUE","100","1","84116.26","8411.63","57931.35","5793.14","2618.49","136156.91","13615.69","72264.66","7226.47","6389.22","52040.65","5204.07","14333.31","1433.33","3770.73","2812.20","26.27","","","","12424.92","1242.49","","","","0.604","","","","","2.616","","5.042","","","148","","139","","","174198.27","204.66","","","","0","","0","","","399","","117","","","1","","1","","","189","","51","","","210","","66","","","47.37","","43.59","","","210.82","21.08","495.14","49.51","9.29","720.41","72.04","1416.95","141.7","46.3","247.81","24.78","217.17","21.72","26.19","2.907","","6.525","","","10672.82","59.17","10672.82","59.17","9.49","1510.57","10.23","1053.62","7.73","10.23","36","","81","","","51","","143","","","22","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.1","3.3","100","TRUE","TRUE","100","1","57111.80","5711.18","43358.13","4335.81","1375.37","102548.15","10254.81","54413.95","5441.39","4813.42","45436.35","4543.63","11055.82","1105.58","3438.05","2562.35","30.28","","","","12424.92","1242.49","","","","0.567","","","","","2.257","","4.922","","","104","","95","","","118931.18","204.66","","","","0","","0","","","372","","117","","","1","","1","","","187","","51","","","185","","66","","","50.27","","43.59","","","153.53","15.35","370.58","37.06","5.39","548.39","54.84","1066.94","106.69","35.39","245.60","24.56","167.51","16.75","28.89","2.233","","6.369","","","7745.39","59.17","7745.39","59.17","9.49","1899.39","11.46","821.42","7.73","11.46","39","","81","","","52","","143","","","27","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.1","2.2","100","TRUE","TRUE","100","1","81840.78","8184.08","56316.41","5631.64","2552.44","132461.74","13246.17","70271.00","7027.1","6219.07","50620.96","5062.1","13954.59","1395.46","3666.64","2713.12","26.47","","","","12424.92","1242.49","","","","0.602","","","","","2.617","","5.036","","","145","","135","","","169541.32","204.66","","","","0","","0","","","396","","117","","","1","","1","","","188","","51","","","208","","66","","","47.47","","43.59","","","206.67","20.67","481.34","48.13","9.15","704.58","70.46","1377.86","137.79","45.39","243.37","24.34","211.43","21.14","25.82","2.895","","6.517","","","10387.49","59.17","10387.49","59.17","9.49","1470.19","10.23","1016.51","7.73","10.23","36","","81","","","51","","143","","","22","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","3.1","3.4","100","TRUE","TRUE","100","1","57830.38","5783.04","44111.70","4411.17","1371.87","104033.29","10403.33","55367.63","5536.76","4866.57","46202.91","4620.29","11255.93","1125.59","3494.7","2597.15","29.08","","","","12424.92","1242.49","","","","0.568","","","","","2.252","","4.919","","","105","","96","","","120401.80","204.66","","","","0","","0","","","368","","117","","","1","","1","","","186","","51","","","182","","66","","","50.54","","43.59","","","157.15","15.71","377.02","37.7","5.47","559.32","55.93","1085.64","108.56","36.05","253.86","25.39","170.54","17.05","30.13","2.203","","6.366","","","7850.59","59.17","7850.59","59.17","9.49","1995.86","11.46","840.54","7.73","11.46","40","","81","","","52","","143","","","27","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.8","2.7","3","TRUE","TRUE","100","1","65691.02","6569.1","53211.35","5321.14","1247.97","109460.90","10946.09","66757.30","6675.73","4270.36","43769.88","4376.99","13545.94","1354.59","3022.39","3054.61","19.17","","","","12424.92","1242.49","","","","0.58","","","","","2.501","","4.928","","","118","","109","","","136489.38","204.66","","","","0","","0","","","300","","117","","","1","","1","","","130","","51","","","169","","66","","","43.33","","43.59","","","218.97","21.9","454.80","45.48","6.82","842.01","84.2","1308.97","130.9","54.06","258.99","25.9","205.24","20.52","29.34","3.251","","6.378","","","9341.62","59.17","9341.62","59.17","9.49","2271.03","7.73","988.06","7.73","7.58","49","","81","","","75","","143","","","28","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.8","2.8","3","TRUE","TRUE","100","1","62638.32","6263.83","51392.35","5139.24","1124.6","105962.25","10596.23","64567.86","6456.79","4139.44","43323.93","4332.39","13175.51","1317.55","3014.84","2914.78","19.17","","","","12424.92","1242.49","","","","0.575","","","","","2.446","","4.901","","","113","","104","","","130241.72","204.66","","","","0","","0","","","300","","117","","","1","","1","","","130","","51","","","169","","66","","","43.33","","43.59","","","208.79","20.88","439.25","43.93","6.15","815.09","81.51","1266.04","126.6","52.4","256.35","25.64","199.63","19.96","29.27","3.18","","6.342","","","8977.20","59.17","8977.20","59.17","9.49","2167.07","7.73","972.06","7.73","7.58","49","","81","","","75","","143","","","28","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.8","2.9","3","TRUE","TRUE","100","1","59359.72","5935.97","49272.48","4927.25","1008.72","101693.74","10169.37","61949.62","6194.96","3974.41","42334.02","4233.4","12677.14","1267.71","2965.69","2766.17","19.17","","","","12424.92","1242.49","","","","0.57","","","","","2.402","","4.887","","","107","","99","","","123531.71","204.66","","","","0","","0","","","300","","117","","","1","","1","","","130","","51","","","169","","66","","","43.33","","43.59","","","197.87","19.79","421.13","42.11","5.51","782.26","78.23","1214.70","121.47","50.31","250.50","25.05","192.08","19.21","28.79","3.123","","6.324","","","8565.42","59.17","8565.42","59.17","9.49","2055.43","7.73","935.57","7.73","7.58","49","","81","","","76","","143","","","28","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.8","3","3","TRUE","TRUE","100","1","58926.52","5892.65","48921.80","4892.18","1000.47","100946.88","10094.69","61502.58","6150.26","3944.43","42020.36","4202.04","12580.78","1258.08","2943.96","2746.32","20.85","","","","12424.92","1242.49","","","","0.569","","","","","2.402","","4.889","","","106","","98","","","122645.15","204.66","","","","0","","0","","","297","","117","","","1","","1","","","130","","51","","","166","","66","","","43.77","","43.59","","","198.41","19.84","418.14","41.81","5.56","776.51","77.65","1205.93","120.59","49.93","253.13","25.31","190.62","19.06","29.44","3.068","","6.326","","","8503.96","59.17","8503.96","59.17","9.49","2040.67","7.73","936.56","7.73","7.58","49","","81","","","76","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.8","3.9","3","TRUE","TRUE","100","1","56748.01","5674.8","48101.36","4810.14","864.67","99632.87","9963.29","60436.37","6043.64","3919.65","42884.85","4288.49","12335.01","1233.5","3054.98","2825.68","19.48","","","","12424.92","1242.49","","","","0.566","","","","","2.323","","4.9","","","102","","94","","","118186.66","204.66","","","","0","","0","","","293","","117","","","1","","1","","","131","","51","","","161","","66","","","44.71","","43.59","","","193.68","19.37","411.12","41.11","4.91","760.56","76.06","1185.03","118.5","49","266.37","26.64","186.89","18.69","32.16","2.855","","6.341","","","8437.85","59.17","8437.85","59.17","9.49","2578.74","7.73","925.79","7.73","7.58","51","","81","","","75","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.8","4","3","TRUE","TRUE","100","1","57813.19","5781.32","48830.41","4883.04","898.28","101186.53","10118.65","61310.80","6131.08","3987.57","43373.35","4337.33","12480.38","1248.04","3089.3","2877.80","19.48","","","","12424.92","1242.49","","","","0.568","","","","","2.333","","4.913","","","104","","96","","","120366.70","204.66","","","","0","","0","","","293","","117","","","1","","1","","","132","","51","","","160","","66","","","45.05","","43.59","","","197.31","19.73","417.35","41.74","5.1","766.56","76.66","1202.17","120.22","49.23","271.08","27.11","189.10","18.91","32.86","2.828","","6.357","","","8593.48","59.17","8593.48","59.17","9.49","2626.31","7.73","925.79","7.73","7.58","51","","81","","","75","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.9","2.6","3","TRUE","TRUE","100","1","62183.90","6218.39","50817.85","5081.78","1136.61","103468.88","10346.89","63778.39","6377.84","3969.05","41284.98","4128.5","12960.54","1296.05","2832.44","2893.97","19.17","","","","12424.92","1242.49","","","","0.578","","","","","2.506","","4.921","","","112","","103","","","129311.66","204.66","","","","0","","0","","","301","","117","","","1","","1","","","127","","51","","","173","","66","","","42.19","","43.59","","","206.59","20.66","434.34","43.43","6.18","814.72","81.47","1250.56","125.06","52.22","238.64","23.86","196.37","19.64","26.47","3.414","","6.368","","","8850.36","59.17","8850.36","59.17","9.49","2151.60","7.73","950.08","7.73","7.58","48","","81","","","77","","143","","","27","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.9","2.7","3","TRUE","TRUE","100","1","64479.70","6447.97","52666.70","5266.67","1181.3","107406.27","10740.63","66104.56","6610.46","4130.17","42926.57","4292.66","13437.86","1343.79","2948.87","2999.12","19.17","","","","12424.92","1242.49","","","","0.58","","","","","2.502","","4.919","","","116","","107","","","134010.22","204.66","","","","0","","0","","","298","","117","","","1","","1","","","128","","51","","","169","","66","","","42.95","","43.59","","","216.37","21.64","450.14","45.01","6.53","839.11","83.91","1296.17","129.62","53.64","254.00","25.4","203.60","20.36","28.63","3.304","","6.366","","","9171.94","59.17","9171.94","59.17","9.49","2229.78","7.73","988.41","7.73","7.58","49","","81","","","77","","143","","","28","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.9","3","3","TRUE","TRUE","100","1","57049.65","5704.96","47781.27","4778.13","926.84","97735.46","9773.55","60098.50","6009.85","3763.7","40685.82","4068.58","12317.23","1231.72","2836.86","2660.30","20.85","","","","12424.92","1242.49","","","","0.567","","","","","2.402","","4.879","","","103","","95","","","118803.94","204.66","","","","0","","0","","","295","","117","","","1","","1","","","128","","51","","","166","","66","","","43.39","","43.59","","","193.39","19.34","408.39","40.84","5.21","763.56","76.36","1178.40","117.84","48.88","245.10","24.51","186.62","18.66","28.37","3.115","","6.314","","","8237.61","59.17","8237.61","59.17","9.49","1976.76","7.73","924.34","7.73","7.58","50","","81","","","77","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.9","3.1","3","TRUE","TRUE","100","1","56870.01","5687","47889.65","4788.97","898.04","98697.31","9869.73","60275.36","6027.54","3842.2","41827.29","4182.73","12385.70","1238.57","2944.16","2674.19","20.85","","","","12424.92","1242.49","","","","0.565","","","","","2.36","","4.867","","","102","","94","","","118436.38","204.66","","","","0","","0","","","295","","117","","","1","","1","","","129","","51","","","165","","66","","","43.73","","43.59","","","192.78","19.28","409.31","40.93","5.05","765.10","76.51","1181.87","118.19","49.26","253.50","25.35","187.66","18.77","29.74","3.018","","6.298","","","8297.67","59.17","8297.67","59.17","9.49","1970.64","7.73","947.29","7.73","7.58","50","","81","","","76","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","4.9","3.9","3","TRUE","TRUE","100","1","54939.33","5493.93","46977.92","4697.79","796.14","96455.89","9645.59","59053.35","5905.33","3740.25","41516.56","4151.66","12075.43","1207.54","2944.11","2737.18","19.48","","","","12424.92","1242.49","","","","0.564","","","","","2.323","","4.89","","","99","","91","","","114485.09","204.66","","","","0","","0","","","291","","117","","","1","","1","","","129","","51","","","161","","66","","","44.33","","43.59","","","188.79","18.88","401.52","40.15","4.58","747.72","74.77","1157.91","115.79","47.95","257.87","25.79","182.96","18.3","30.99","2.9","","6.329","","","8173.57","59.17","8173.57","59.17","9.49","2497.98","7.73","913.70","7.73","7.58","51","","81","","","76","","143","","","31","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","5","2","3","TRUE","TRUE","100","1","72159.18","7215.92","55541.48","5554.15","1661.77","113082.29","11308.23","69479.32","6947.93","4360.3","40923.11","4092.31","13937.84","1393.78","2698.53","3435.52","15.8","","","","12424.92","1242.49","","","","0.59","","","","","2.763","","4.985","","","128","","119","","","149727.11","204.66","","","","0","","0","","","304","","117","","","1","","1","","","124","","51","","","179","","66","","","40.79","","43.59","","","237.37","23.74","474.71","47.47","8.89","911.95","91.2","1362.34","136.23","59.73","228.62","22.86","211.18","21.12","23.88","3.989","","6.451","","","9873.99","59.17","9873.99","59.17","9.49","1506.46","7.73","1036.56","7.73","7.58","47","","81","","","79","","143","","","25","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","5","4.2","3","TRUE","TRUE","100","1","56158.16","5615.82","48971.05","4897.1","718.71","101323.53","10132.35","61532.50","6153.25","3979.1","45165.37","4516.54","12561.45","1256.15","3260.39","3329.74","19.48","","","","12424.92","1242.49","","","","0.568","","","","","2.243","","4.899","","","102","","93","","","116979.54","204.66","","","","0","","0","","","289","","117","","","1","","1","","","128","","51","","","160","","66","","","44.29","","43.59","","","194.32","19.43","418.56","41.86","4.18","791.59","79.16","1206.52","120.65","51.68","282.28","28.23","190.33","19.03","34.69","2.804","","6.339","","","8694.37","59.17","8694.37","59.17","9.49","2772.91","7.73","970.66","7.73","7.58","52","","81","","","78","","143","","","31","","34","","","0","","0","",""
