"Symbol","Interval","Smooth Data?","Main Length Period","Secondary Length Period","Deviation Coefficient","BB Source","BB Length","BB StdDev","BB Signal Smoothing","BB Std. threshold","From Day","From Month","From Year","To Day","To Month","To Year","Use Heikin Ashi Candles in Algo Calculations","length","pcntChange","Rating for entry","Rating for exit","TP % for Short entries","SL % for Short entries","entry_numbers","longEntry","shortEntry","risk","leverage","_source","combinedValue_net_profit","combinedPct_net_profit","longValue_net_profit","longPct_net_profit","shortPct_net_profit","combinedValue_gross_profit","combinedPct_gross_profit","longValue_gross_profit","longPct_gross_profit","shortPct_gross_profit","combinedValue_gross_loss","combinedPct_gross_loss","longValue_gross_loss","longPct_gross_loss","shortPct_gross_loss","combinedValue_max_drawdown","combinedPct_max_drawdown","longValue_max_drawdown","longPct_max_drawdown","shortPct_max_drawdown","combinedValue_buy_and_hold_return","combinedPct_buy_and_hold_return","longValue_buy_and_hold_return","longPct_buy_and_hold_return","shortPct_buy_and_hold_return","combinedValue_sharpe_ratio","combinedPct_sharpe_ratio","longValue_sharpe_ratio","longPct_sharpe_ratio","shortPct_sharpe_ratio","combinedValue_profit_factor","combinedPct_profit_factor","longValue_profit_factor","longPct_profit_factor","shortPct_profit_factor","combinedValue_max_contracts_held","combinedPct_max_contracts_held","longValue_max_contracts_held","longPct_max_contracts_held","shortPct_max_contracts_held","combinedValue_open_pl","combinedPct_open_pl","longValue_open_pl","longPct_open_pl","shortPct_open_pl","combinedValue_commission_paid","combinedPct_commission_paid","longValue_commission_paid","longPct_commission_paid","shortPct_commission_paid","combinedValue_total_closed_trades","combinedPct_total_closed_trades","longValue_total_closed_trades","longPct_total_closed_trades","shortPct_total_closed_trades","combinedValue_total_open_trades","combinedPct_total_open_trades","longValue_total_open_trades","longPct_total_open_trades","shortPct_total_open_trades","combinedValue_number_winning_trades","combinedPct_number_winning_trades","longValue_number_winning_trades","longPct_number_winning_trades","shortPct_number_winning_trades","combinedValue_number_losing_trades","combinedPct_number_losing_trades","longValue_number_losing_trades","longPct_number_losing_trades","shortPct_number_losing_trades","combinedValue_percent_profitable","combinedPct_percent_profitable","longValue_percent_profitable","longPct_percent_profitable","shortPct_percent_profitable","combinedValue_avg_trade","combinedPct_avg_trade","longValue_avg_trade","longPct_avg_trade","shortPct_avg_trade","combinedValue_avg_winning_trade","combinedPct_avg_winning_trade","longValue_avg_winning_trade","longPct_avg_winning_trade","shortPct_avg_winning_trade","combinedValue_avg_losing_trade","combinedPct_avg_losing_trade","longValue_avg_losing_trade","longPct_avg_losing_trade","shortPct_avg_losing_trade","combinedValue_ratio_avg_win_avg_loss","combinedPct_ratio_avg_win_avg_loss","longValue_ratio_avg_win_avg_loss","longPct_ratio_avg_win_avg_loss","shortPct_ratio_avg_win_avg_loss","combinedValue_largest_winning_trade","combinedPct_largest_winning_trade","longValue_largest_winning_trade","longPct_largest_winning_trade","shortPct_largest_winning_trade","combinedValue_largest_losing_trade","combinedPct_largest_losing_trade","longValue_largest_losing_trade","longPct_largest_losing_trade","shortPct_largest_losing_trade","combinedValue_avg_num_bars_in_trades","combinedPct_avg_num_bars_in_trades","longValue_avg_num_bars_in_trades","longPct_avg_num_bars_in_trades","shortPct_avg_num_bars_in_trades","combinedValue_avg_num_bars_in_winning_trades","combinedPct_avg_num_bars_in_winning_trades","longValue_avg_num_bars_in_winning_trades","longPct_avg_num_bars_in_winning_trades","shortPct_avg_num_bars_in_winning_trades","combinedValue_avg_num_bars_in_losing_trades","combinedPct_avg_num_bars_in_losing_trades","longValue_avg_num_bars_in_losing_trades","longPct_avg_num_bars_in_losing_trades","shortPct_avg_num_bars_in_losing_trades","combinedValue_margin_calls","combinedPct_margin_calls","longValue_margin_calls","longPct_margin_calls","shortPct_margin_calls"
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.9,3.8,1,true,true,100,1,"14_1_0.35_0.45.yml","58467.44","5846.74","40151.08","4015.11","1831.64","75222.87","7522.29","50432.57","5043.26","2479.03","16755.43","1675.54","10281.49","1028.15","647.39","1840.21","25.16","","","","12481.40","1248.14","","","","0.557","","","","","4.489","","4.905","","","97","","97","","","122467.80","205.94","","","","0","","0","","","250","","125","","","1","","1","","","126","","53","","","124","","72","","","50.4","","42.4","","","233.87","23.39","321.21","32.12","14.65","597.01","59.7","951.56","95.16","33.96","135.12","13.51","142.80","14.28","12.45","4.418","","6.664","","","8093.92","59.17","8093.92","59.17","8.35","902.47","7.73","736.96","7.73","5.11","49","","78","","","68","","140","","","29","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.9,3.9,3,true,true,100,1,"14_1_0.35_0.45.yml","62252.80","6225.28","43108.67","4310.87","1914.41","98125.71","9812.57","54652.96","5465.3","4347.28","35872.91","3587.29","11544.29","1154.43","2432.86","2903.56","21.9","","","","12481.40","1248.14","","","","0.564","","","","","2.735","","4.734","","","107","","103","","","130263.30","205.94","","","","0","","0","","","352","","125","","","1","","1","","","182","","53","","","170","","72","","","51.7","","42.4","","","176.85","17.69","344.87","34.49","8.43","539.15","53.92","1031.19","103.12","33.7","211.02","21.1","160.34","16.03","24.83","2.555","","6.431","","","8028.55","59.17","8028.55","59.17","9.36","2392.42","8.64","774.88","7.73","8.64","41","","78","","","53","","140","","","28","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.9,3.8,2,true,true,100,1,"14_1_0.35_0.45.yml","64074.52","6407.45","43341.29","4334.13","2073.32","93513.91","9351.39","54506.61","5450.66","3900.73","29439.39","2943.94","11165.32","1116.53","1827.41","2286.05","23.35","","","","12481.40","1248.14","","","","0.56","","","","","3.176","","4.882","","","106","","106","","","134015.04","205.94","","","","0","","0","","","321","","125","","","1","","1","","","166","","53","","","155","","72","","","51.71","","42.4","","","199.61","19.96","346.73","34.67","10.58","563.34","56.33","1028.43","102.84","34.52","189.93","18.99","155.07","15.51","22.02","2.966","","6.632","","","8469.49","59.17","8469.49","59.17","8.35","1598.54","8.64","774.05","7.73","8.64","43","","78","","","57","","140","","","28","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.9,2.9,100,true,true,100,1,"14_1_0.35_0.45.yml","67828.35","6782.84","49782.82","4978.28","1804.55","117325.57","11732.56","63152.38","6315.24","5417.32","49497.22","4949.72","13369.56","1336.96","3612.77","2529.39","30.43","","","","12481.40","1248.14","","","","0.579","","","","","2.37","","4.724","","","123","","112","","","141745.71","205.94","","","","0","","0","","","405","","125","","","1","","1","","","203","","53","","","202","","72","","","50.12","","42.4","","","167.48","16.75","398.26","39.83","6.44","577.96","57.8","1191.55","119.16","36.12","245.04","24.5","185.69","18.57","27.79","2.359","","6.417","","","9135.51","59.17","9135.51","59.17","9.36","2249.66","10.23","966.16","7.73","10.23","36","","78","","","48","","140","","","24","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.9,4.2,100,true,true,100,1,"14_1_0.35_0.45.yml","61832.06","6183.21","48245.09","4824.51","1358.7","113926.59","11392.66","61312.90","6131.29","5261.37","52094.53","5209.45","13067.81","1306.78","3902.67","3146.08","30.26","","","","12481.40","1248.14","","","","0.572","","","","","2.187","","4.692","","","114","","103","","","129396.93","205.94","","","","0","","0","","","392","","125","","","1","","1","","","204","","53","","","188","","72","","","52.04","","42.4","","","157.73","15.77","385.96","38.6","5.09","558.46","55.85","1156.85","115.68","34.84","277.10","27.71","181.50","18.15","33.64","2.015","","6.374","","","8699.14","59.17","8699.14","59.17","9.36","2972.93","11.46","935.26","7.73","11.46","38","","78","","","48","","140","","","27","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.9,3.9,100,true,true,100,1,"14_1_0.35_0.45.yml","62061.17","6206.12","47383.63","4738.36","1467.75","111866.55","11186.65","60166.08","6016.61","5170.05","49805.38","4980.54","12782.45","1278.25","3702.29","3117.19","30.26","","","","12481.40","1248.14","","","","0.569","","","","","2.246","","4.707","","","113","","103","","","129868.71","205.94","","","","0","","0","","","393","","125","","","1","","1","","","204","","53","","","189","","72","","","51.91","","42.4","","","157.92","15.79","379.07","37.91","5.48","548.37","54.84","1135.21","113.52","34.24","263.52","26.35","177.53","17.75","31.64","2.081","","6.394","","","8619.23","59.17","8619.23","59.17","9.36","2568.44","11.46","899.53","7.73","11.46","38","","78","","","48","","140","","","27","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.9,3.3,100,true,true,100,1,"14_1_0.35_0.45.yml","62746.64","6274.66","47148.34","4714.83","1559.83","111549.55","11154.96","59944.39","5994.44","5160.52","48802.91","4880.29","12796.05","1279.61","3600.69","2517.25","31.36","","","","12538.31","1253.83","","","","0.569","","","","","2.286","","4.685","","","114","","104","","","132103.61","207.23","","","","0","","0","","","400","","125","","","1","","1","","","204","","53","","","196","","72","","","51","","42.4","","","156.87","15.69","377.19","37.72","5.67","546.81","54.68","1131.03","113.1","34.18","248.99","24.9","177.72","17.77","29.04","2.196","","6.364","","","8461.02","59.17","8461.02","59.17","9.36","2083.56","11.46","955.81","7.73","11.46","37","","78","","","48","","140","","","25","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,2.9,4.2,3,true,true,100,1,"14_1_0.35_0.45.yml","61730.17","6173.02","43189.73","4318.97","1854.04","98484.16","9848.42","54830.44","5483.04","4365.37","36753.98","3675.4","11640.71","1164.07","2511.33","2879.57","21.9","","","","12481.40","1248.14","","","","0.566","","","","","2.68","","4.71","","","106","","102","","","129187.02","205.94","","","","0","","0","","","352","","125","","","1","","1","","","182","","53","","","170","","72","","","51.7","","42.4","","","175.37","17.54","345.52","34.55","8.17","541.12","54.11","1034.54","103.45","33.84","216.20","21.62","161.68","16.17","25.63","2.503","","6.399","","","7962.23","59.17","7962.23","59.17","9.36","2372.66","8.64","791.66","7.73","8.64","41","","78","","","53","","140","","","28","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3,4.1,3,true,true,100,1,"14_1_0.35_0.45.yml","62987.66","6298.77","43532.26","4353.23","1945.54","99063.39","9906.34","55220.14","5522.01","4384.33","36075.72","3607.57","11687.88","1168.79","2438.78","2937.30","21.9","","","","12481.40","1248.14","","","","0.567","","","","","2.746","","4.725","","","108","","104","","","131776.69","205.94","","","","0","","0","","","348","","125","","","1","","1","","","176","","53","","","172","","72","","","50.57","","42.4","","","181.00","18.1","348.26","34.83","8.72","562.86","56.29","1041.89","104.19","35.64","209.74","20.97","162.33","16.23","24.39","2.684","","6.418","","","8121.83","59.17","8121.83","59.17","9.49","2420.22","7.73","774.09","7.73","7.58","41","","78","","","54","","140","","","28","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3,4.1,100,true,true,100,1,"14_1_0.35_0.45.yml","55478.56","5547.86","43091.88","4309.19","1238.67","101238.58","10123.86","54826.60","5482.66","4641.2","45760.03","4576","11734.73","1173.47","3402.53","2827.96","30.26","","","","12481.40","1248.14","","","","0.559","","","","","2.212","","4.672","","","103","","92","","","116312.45","205.94","","","","0","","0","","","384","","125","","","1","","1","","","195","","53","","","189","","72","","","50.78","","42.4","","","144.48","14.45","344.74","34.47","4.78","519.17","51.92","1034.46","103.45","32.68","242.12","24.21","162.98","16.3","29.08","2.144","","6.347","","","7819.50","59.17","7819.50","59.17","9.49","2672.31","11.46","805.88","7.73","11.46","39","","78","","","50","","140","","","27","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3,4.4,2,true,true,100,1,"14_1_0.35_0.45.yml","59452.07","5945.21","40766.68","4076.67","1868.54","76466.05","7646.6","51223.19","5122.32","2524.29","17013.98","1701.4","10456.51","1045.65","655.75","1889.87","21.71","","","","12481.40","1248.14","","","","0.559","","","","","4.494","","4.899","","","99","","99","","","124495.48","205.94","","","","0","","0","","","250","","125","","","1","","1","","","124","","53","","","126","","72","","","49.6","","42.4","","","237.81","23.78","326.13","32.61","14.95","616.66","61.67","966.48","96.65","35.55","135.03","13.5","145.23","14.52","12.14","4.567","","6.655","","","8227.93","59.17","8227.93","59.17","8.35","917.42","7.73","749.17","7.73","5.11","50","","78","","","70","","140","","","31","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3,4.6,100,true,true,100,1,"14_1_0.35_0.45.yml","57773.89","5777.39","45493.78","4549.38","1228.01","106982.60","10698.26","57918.31","5791.83","4906.43","49208.70","4920.87","12424.54","1242.45","3678.42","2968.98","30.26","","","","12481.40","1248.14","","","","0.564","","","","","2.174","","4.662","","","107","","96","","","121039.43","205.94","","","","0","","0","","","380","","125","","","1","","1","","","194","","53","","","186","","72","","","51.05","","42.4","","","152.04","15.2","363.95","36.4","4.82","551.46","55.15","1092.80","109.28","34.8","264.56","26.46","172.56","17.26","32.27","2.084","","6.333","","","8209.45","59.17","8209.45","59.17","9.49","2780.91","11.46","872.66","7.73","11.46","39","","78","","","50","","140","","","29","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3,4.4,1,true,true,100,1,"14_1_0.35_0.45.yml","59452.07","5945.21","40766.68","4076.67","1868.54","76466.05","7646.6","51223.19","5122.32","2524.29","17013.98","1701.4","10456.51","1045.65","655.75","1889.87","21.71","","","","12481.40","1248.14","","","","0.559","","","","","4.494","","4.899","","","99","","99","","","124495.48","205.94","","","","0","","0","","","250","","125","","","1","","1","","","124","","53","","","126","","72","","","49.6","","42.4","","","237.81","23.78","326.13","32.61","14.95","616.66","61.67","966.48","96.65","35.55","135.03","13.5","145.23","14.52","12.14","4.567","","6.655","","","8227.93","59.17","8227.93","59.17","8.35","917.42","7.73","749.17","7.73","5.11","50","","78","","","70","","140","","","31","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3,4.8,1,true,true,100,1,"14_1_0.35_0.45.yml","58986.05","5898.61","40462.32","4046.23","1852.37","75897.70","7589.77","50843.93","5084.39","2505.38","16911.65","1691.17","10381.61","1038.16","653","1875.30","22.31","","","","12481.40","1248.14","","","","0.558","","","","","4.488","","4.897","","","98","","98","","","123535.76","205.94","","","","0","","0","","","250","","125","","","1","","1","","","124","","53","","","126","","72","","","49.6","","42.4","","","235.94","23.59","323.70","32.37","14.82","612.08","61.21","959.32","95.93","35.29","134.22","13.42","144.19","14.42","12.09","4.56","","6.653","","","8164.50","59.17","8164.50","59.17","8.35","910.34","7.73","743.39","7.73","5.11","50","","78","","","70","","140","","","31","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3.1,2.2,100,true,true,100,1,"14_1_0.35_0.45.yml","78353.30","7835.33","51166.98","5116.7","2718.63","116391.50","11639.15","64545.87","6454.59","5184.56","38038.20","3803.82","13378.89","1337.89","2465.93","2315.04","17.99","","","","12481.40","1248.14","","","","0.585","","","","","3.06","","4.824","","","134","","130","","","163420.92","205.94","","","","0","","0","","","355","","125","","","1","","1","","","165","","53","","","190","","72","","","46.48","","42.4","","","220.71","22.07","409.34","40.93","11.82","705.40","70.54","1217.85","121.78","46.29","200.20","20.02","185.82","18.58","20.9","3.523","","6.554","","","9745.10","59.17","9745.10","59.17","9.49","1385.25","7.73","929.79","7.73","7.58","39","","78","","","57","","140","","","23","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3,4.6,3,true,true,100,1,"14_1_0.35_0.45.yml","67527.17","6752.72","46885.55","4688.55","2064.16","106716.82","10671.68","59489.13","5948.91","4722.77","39189.65","3918.96","12603.58","1260.36","2658.61","3145.68","21.9","","","","12481.40","1248.14","","","","0.575","","","","","2.723","","4.72","","","115","","112","","","141125.44","205.94","","","","0","","0","","","345","","125","","","1","","1","","","175","","53","","","170","","72","","","50.72","","42.4","","","195.73","19.57","375.08","37.51","9.38","609.81","60.98","1122.44","112.24","38.71","230.53","23.05","175.05","17.5","27.13","2.645","","6.412","","","8698.02","59.17","8698.02","59.17","9.49","2591.91","7.73","855.07","7.73","7.58","42","","78","","","55","","140","","","29","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3.1,2.6,2,true,true,100,1,"14_1_0.35_0.45.yml","68374.04","6837.4","44747.88","4474.79","2362.62","85807.24","8580.72","56020.08","5602.01","2978.72","17433.21","1743.32","11272.21","1127.22","616.1","1563.19","23.01","","","","12481.40","1248.14","","","","0.571","","","","","4.922","","4.97","","","113","","113","","","142869.42","205.94","","","","0","","0","","","250","","125","","","1","","1","","","121","","53","","","129","","72","","","48.4","","42.4","","","273.50","27.35","357.98","35.8","18.9","709.15","70.92","1056.98","105.7","43.8","135.14","13.51","156.56","15.66","10.81","5.247","","6.751","","","9102.48","59.17","9102.48","59.17","8.35","859.73","7.73","859.73","7.73","5.11","49","","78","","","71","","140","","","28","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3.1,2.6,1,true,true,100,1,"14_1_0.35_0.45.yml","68374.04","6837.4","44747.88","4474.79","2362.62","85807.24","8580.72","56020.08","5602.01","2978.72","17433.21","1743.32","11272.21","1127.22","616.1","1563.19","23.01","","","","12481.40","1248.14","","","","0.571","","","","","4.922","","4.97","","","113","","113","","","142869.42","205.94","","","","0","","0","","","250","","125","","","1","","1","","","121","","53","","","129","","72","","","48.4","","42.4","","","273.50","27.35","357.98","35.8","18.9","709.15","70.92","1056.98","105.7","43.8","135.14","13.51","156.56","15.66","10.81","5.247","","6.751","","","9102.48","59.17","9102.48","59.17","8.35","859.73","7.73","859.73","7.73","5.11","49","","78","","","71","","140","","","28","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3.1,2.8,3,true,true,100,1,"14_1_0.35_0.45.yml","70993.23","7099.32","47610.00","4761","2338.32","108485.62","10848.56","60125.40","6012.54","4836.02","37492.39","3749.24","12515.40","1251.54","2497.7","3073.96","21.18","","","","12481.40","1248.14","","","","0.578","","","","","2.894","","4.804","","","121","","118","","","148263.47","205.94","","","","0","","0","","","348","","125","","","1","","1","","","167","","53","","","181","","72","","","47.99","","42.4","","","204.00","20.4","380.88","38.09","10.49","649.61","64.96","1134.44","113.44","42.42","207.14","20.71","173.82","17.38","22.91","3.136","","6.526","","","9057.29","59.17","9057.29","59.17","9.49","2230.41","7.73","843.56","7.73","7.58","40","","78","","","57","","140","","","25","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3.1,3.1,2,true,true,100,1,"14_1_0.35_0.45.yml","76450.58","7645.06","51398.41","5139.84","2505.22","111854.77","11185.48","64510.77","6451.08","4734.4","35404.19","3540.42","13112.36","1311.24","2229.18","3357.13","19.87","","","","12481.40","1248.14","","","","0.576","","","","","3.159","","4.92","","","126","","126","","","159502.41","205.94","","","","0","","0","","","315","","125","","","1","","1","","","156","","53","","","159","","72","","","49.52","","42.4","","","242.70","24.27","411.19","41.12","13.19","717.02","71.7","1217.18","121.72","45.97","222.67","22.27","182.12","18.21","25.62","3.22","","6.684","","","10181.06","59.17","10181.06","59.17","9.49","2435.87","7.73","921.26","7.73","7.58","44","","78","","","60","","140","","","27","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3.1,3.1,1,true,true,100,1,"14_1_0.35_0.45.yml","63215.93","6321.59","41782.24","4178.22","2143.37","80467.98","8046.8","52430.86","5243.09","2803.71","17252.05","1725.2","10648.61","1064.86","660.34","1824.11","24.32","","","","12481.40","1248.14","","","","0.563","","","","","4.664","","4.924","","","105","","105","","","132246.84","205.94","","","","0","","0","","","250","","125","","","1","","1","","","122","","53","","","128","","72","","","48.8","","42.4","","","252.86","25.29","334.26","33.43","17.15","659.57","65.96","989.26","98.93","40.63","134.78","13.48","147.90","14.79","11.79","4.894","","6.689","","","8425.69","59.17","8425.69","59.17","8.35","933.08","7.73","795.81","7.73","5.11","50","","78","","","71","","140","","","29","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3.1,3.7,2,true,true,100,1,"14_1_0.35_0.45.yml","72653.71","7265.37","48805.37","4880.54","2384.83","106370.01","10637","61185.57","6118.56","4518.44","33716.30","3371.63","12380.20","1238.02","2133.61","3192.56","21.9","","","","12481.40","1248.14","","","","0.571","","","","","3.155","","4.942","","","120","","120","","","151683.06","205.94","","","","0","","0","","","315","","125","","","1","","1","","","157","","53","","","158","","72","","","49.84","","42.4","","","230.65","23.06","390.44","39.04","12.55","677.52","67.75","1154.44","115.44","43.45","213.39","21.34","171.95","17.19","24.81","3.175","","6.714","","","9690.90","59.17","9690.90","59.17","9.49","2316.46","7.73","876.10","7.73","7.58","44","","78","","","60","","140","","","28","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3.1,3.7,1,true,true,100,1,"14_1_0.35_0.45.yml","57450.37","5745.04","43434.70","4343.47","1401.57","103324.24","10332.42","55201.70","5520.17","4812.25","45873.87","4587.39","11767.00","1176.7","3410.69","2577.28","31.36","","","","12481.40","1248.14","","","","0.563","","","","","2.252","","4.691","","","105","","95","","","120373.13","205.94","","","","0","","0","","","387","","125","","","1","","1","","","189","","53","","","198","","72","","","48.84","","42.4","","","148.45","14.85","347.48","34.75","5.35","546.69","54.67","1041.54","104.15","35.38","231.69","23.17","163.43","16.34","27.07","2.36","","6.373","","","7842.88","59.17","7842.88","59.17","9.49","1910.45","11.46","843.79","7.73","11.46","38","","78","","","51","","140","","","25","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3,4.8,2,true,true,100,1,"14_1_0.35_0.45.yml","66495.78","6649.58","46016.57","4601.66","2047.92","99509.35","9950.94","57968.97","5796.9","4154.04","33013.58","3301.36","11952.40","1195.24","2106.12","3237.35","21.9","","","","12481.40","1248.14","","","","0.565","","","","","3.014","","4.85","","","110","","110","","","139001.38","205.94","","","","0","","0","","","317","","125","","","1","","1","","","161","","53","","","156","","72","","","50.79","","42.4","","","209.77","20.98","368.13","36.81","10.67","618.07","61.81","1093.75","109.38","38.46","211.63","21.16","166.01","16.6","25.07","2.921","","6.589","","","8951.50","59.17","8951.50","59.17","9.49","2667.45","7.73","802.85","7.73","7.58","44","","78","","","58","","140","","","30","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3.1,2.2,3,true,true,100,1,"14_1_0.35_0.45.yml","78353.30","7835.33","51166.98","5116.7","2718.63","116391.50","11639.15","64545.87","6454.59","5184.56","38038.20","3803.82","13378.89","1337.89","2465.93","2315.04","17.99","","","","12481.40","1248.14","","","","0.585","","","","","3.06","","4.824","","","134","","130","","","163420.92","205.94","","","","0","","0","","","355","","125","","","1","","1","","","165","","53","","","190","","72","","","46.48","","42.4","","","220.71","22.07","409.34","40.93","11.82","705.40","70.54","1217.85","121.78","46.29","200.20","20.02","185.82","18.58","20.9","3.523","","6.554","","","9745.10","59.17","9745.10","59.17","9.49","1385.25","7.73","929.79","7.73","7.58","39","","78","","","57","","140","","","23","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3.1,3.1,3,true,true,100,1,"14_1_0.35_0.45.yml","63671.76","6367.18","43778.40","4377.84","1989.34","100271.13","10027.11","55448.73","5544.87","4482.24","36599.37","3659.94","11670.33","1167.03","2492.9","2761.35","23.13","","","","12481.40","1248.14","","","","0.567","","","","","2.74","","4.751","","","109","","106","","","133185.62","205.94","","","","0","","0","","","346","","125","","","1","","1","","","169","","53","","","177","","72","","","48.84","","42.4","","","184.02","18.4","350.23","35.02","9","593.32","59.33","1046.20","104.62","38.64","206.78","20.68","162.09","16.21","23.74","2.869","","6.455","","","8136.19","59.17","8136.19","59.17","9.49","2003.58","7.73","803.86","7.73","7.58","41","","78","","","56","","140","","","27","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3.1,2.8,100,true,true,100,1,"14_1_0.35_0.45.yml","70993.23","7099.32","47610.00","4761","2338.32","108485.62","10848.56","60125.40","6012.54","4836.02","37492.39","3749.24","12515.40","1251.54","2497.7","3073.96","21.18","","","","12481.40","1248.14","","","","0.578","","","","","2.894","","4.804","","","121","","118","","","148263.47","205.94","","","","0","","0","","","348","","125","","","1","","1","","","167","","53","","","181","","72","","","47.99","","42.4","","","204.00","20.4","380.88","38.09","10.49","649.61","64.96","1134.44","113.44","42.42","207.14","20.71","173.82","17.38","22.91","3.136","","6.526","","","9057.29","59.17","9057.29","59.17","9.49","2230.41","7.73","843.56","7.73","7.58","40","","78","","","57","","140","","","25","","32","","","0","","0","",""
"ETHUSDT","1h",true,24,10,2,"low",50,4,21,0.07,1,1,2019,1,1,2021,true,14,1,0.35,0.45,3.1,3.1,100,true,true,100,1,"14_1_0.35_0.45.yml","57450.37","5745.04","43434.70","4343.47","1401.57","103324.24","10332.42","55201.70","5520.17","4812.25","45873.87","4587.39","11767.00","1176.7","3410.69","2577.28","31.36","","","","12481.40","1248.14","","","","0.563","","","","","2.252","","4.691","","","105","","95","","","120373.13","205.94","","","","0","","0","","","387","","125","","","1","","1","","","189","","53","","","198","","72","","","48.84","","42.4","","","148.45","14.85","347.48","34.75","5.35","546.69","54.67","1041.54","104.15","35.38","231.69","23.17","163.43","16.34","27.07","2.36","","6.373","","","7842.88","59.17","7842.88","59.17","9.49","1910.45","11.46","843.79","7.73","11.46","38","","78","","","51","","140","","","25","","32","","","0","","0","",""
